Timestamp,Load_Percent,Oil_Temp_C,Winding_Temp_C,Ambient_C,Fan_1_Active,Fan_1_Speed_Pct,Fan_2_Active,Critical_Alarm,Rate_Alarm,Cooling_Effort_Pct,Scenario
2026-04-19 11:58:50,122.98,72.86,92.52,27.98,1,3,0,0,0,3,runaway
2026-04-19 11:58:50,122.97,73.02,92.68,27.94,1,4,0,0,0,4,runaway
2026-04-19 11:58:50,122.95,73.18,92.83,27.9,1,4,0,0,0,4,runaway
2026-04-19 11:58:50,122.93,73.33,92.98,27.85,1,5,0,0,0,5,runaway
2026-04-19 11:58:50,122.91,73.48,93.12,27.81,1,6,0,0,0,6,runaway
2026-04-19 11:58:50,122.88,73.63,93.26,27.77,1,7,0,0,0,7,runaway
2026-04-19 11:58:50,122.85,73.77,93.4,27.72,1,8,0,0,0,8,runaway
2026-04-19 11:58:50,122.82,73.92,93.53,27.68,1,8,0,0,0,8,runaway
2026-04-19 11:58:50,122.79,74.06,93.66,27.63,1,9,0,0,0,9,runaway
2026-04-19 11:58:50,122.75,74.2,93.78,27.59,1,10,0,0,0,10,runaway
2026-04-19 11:58:50,122.71,74.33,93.91,27.55,1,11,0,0,0,11,runaway
2026-04-19 11:58:50,122.66,74.46,94.02,27.5,1,12,0,0,0,12,runaway
2026-04-19 11:58:50,122.61,74.59,94.14,27.45,1,13,0,0,0,13,runaway
2026-04-19 11:58:50,122.56,74.72,94.25,27.41,1,14,0,0,0,14,runaway
2026-04-19 11:58:50,122.51,74.84,94.35,27.36,1,15,0,0,0,15,runaway
2026-04-19 11:58:50,122.45,74.96,94.45,27.32,1,16,0,0,0,16,runaway
2026-04-19 11:58:50,122.4,75.08,94.55,27.27,1,16,0,0,0,16,runaway
2026-04-19 11:58:50,122.33,75.19,94.65,27.22,1,17,0,0,0,17,runaway
2026-04-19 11:58:50,122.27,75.3,94.74,27.18,1,18,0,0,0,18,runaway
2026-04-19 11:58:50,122.2,75.41,94.83,27.13,1,19,0,0,0,19,runaway
2026-04-19 11:58:50,122.13,75.52,94.91,27.08,1,20,0,0,0,20,runaway
2026-04-19 11:58:50,122.06,75.62,94.99,27.03,1,21,0,0,0,21,runaway
2026-04-19 11:58:50,121.99,75.72,95.06,26.99,1,22,0,0,0,22,runaway
2026-04-19 11:58:50,121.91,75.81,95.13,26.94,1,23,0,0,0,23,runaway
2026-04-19 11:58:50,121.83,75.9,95.2,26.89,1,24,0,0,0,24,runaway
2026-04-19 11:58:50,121.75,75.99,95.26,26.84,1,25,0,0,0,25,runaway
2026-04-19 11:58:50,121.67,76.07,95.32,26.79,1,26,0,0,0,26,runaway
2026-04-19 11:58:50,121.59,76.15,95.37,26.74,1,27,0,0,0,27,runaway
2026-04-19 11:58:50,121.5,76.23,95.42,26.69,1,28,0,0,0,28,runaway
2026-04-19 11:58:50,121.42,76.3,95.47,26.64,1,29,0,0,0,29,runaway
2026-04-19 11:58:50,121.33,76.37,95.51,26.59,1,30,0,0,0,30,runaway
2026-04-19 11:58:50,121.24,76.44,95.55,26.55,1,31,0,0,0,31,runaway
2026-04-19 11:58:50,121.14,76.51,95.59,26.5,1,31,0,0,0,31,runaway
2026-04-19 11:58:50,121.05,76.57,95.62,26.45,1,32,0,0,0,32,runaway
2026-04-19 11:58:50,120.96,76.63,95.65,26.39,1,33,0,0,0,33,runaway
2026-04-19 11:58:50,120.86,76.68,95.67,26.34,1,34,0,0,0,34,runaway
2026-04-19 11:58:50,120.77,76.74,95.7,26.29,1,35,0,0,0,35,runaway
2026-04-19 11:58:50,120.67,76.79,95.71,26.24,1,36,0,0,0,36,runaway
2026-04-19 11:58:50,120.57,76.83,95.73,26.19,1,37,0,0,0,37,runaway
2026-04-19 11:58:50,120.47,76.87,95.74,26.14,1,38,0,0,0,38,runaway
2026-04-19 11:58:50,120.37,76.91,95.75,26.09,1,39,0,0,0,39,runaway
2026-04-19 11:58:50,120.27,76.94,95.75,26.04,1,40,0,0,0,40,runaway
2026-04-19 11:58:50,120.17,76.97,95.75,25.99,1,41,0,0,0,41,runaway
2026-04-19 11:58:50,120.07,77.0,95.75,25.94,1,41,0,0,0,41,runaway
2026-04-19 11:58:50,119.97,77.03,95.74,25.89,1,42,0,0,0,42,runaway
2026-04-19 11:58:50,119.87,77.05,95.74,25.83,1,43,0,0,0,43,runaway
2026-04-19 11:58:50,119.77,77.07,95.72,25.78,1,44,0,0,0,44,runaway
2026-04-19 11:58:50,119.67,77.09,95.71,25.73,1,45,0,0,0,45,runaway
2026-04-19 11:58:50,119.58,77.1,95.69,25.68,1,46,0,0,0,46,runaway
2026-04-19 11:58:50,119.48,77.12,95.67,25.63,1,46,0,0,0,46,runaway
2026-04-19 11:58:50,119.38,77.12,95.65,25.57,1,47,0,0,0,47,runaway
2026-04-19 11:58:50,119.28,77.13,95.63,25.52,1,48,0,0,0,48,runaway
2026-04-19 11:58:50,119.18,77.13,95.6,25.47,1,49,0,0,0,49,runaway
2026-04-19 11:58:50,119.09,77.13,95.57,25.42,1,50,0,0,0,50,runaway
2026-04-19 11:58:50,118.99,77.13,95.53,25.37,1,50,0,0,0,50,runaway
2026-04-19 11:58:50,118.9,77.12,95.5,25.31,1,51,0,0,0,51,runaway
2026-04-19 11:58:50,118.81,77.11,95.46,25.26,1,52,0,0,0,52,runaway
